SourceFile,FileName,GPSLatitude,GPSLongitude
images/LAmetro-D-line-corridor_2026-03-13_082.jpg,LAmetro-D-line-corridor_2026-03-13_082.jpg,34.0638694444444,-118.309158333333
images/LAmetro-D-line-corridor_2026-04-10_456.jpg,LAmetro-D-line-corridor_2026-04-10_456.jpg,34.083,-118.361366666667
images/LAmetro-D-line-corridor_2026-04-13_350.jpg,LAmetro-D-line-corridor_2026-04-13_350.jpg,34.0621805555556,-118.341247222222
images/LAmetro-D-line-corridor_2026-04-13_436.jpg,LAmetro-D-line-corridor_2026-04-13_436.jpg,34.0619138888889,-118.317305555556
images/LAmetro-D-line-corridor_2026-04-13_422.jpg,LAmetro-D-line-corridor_2026-04-13_422.jpg,34.0633138888889,-118.363433333333
images/LAmetro-D-line-corridor_2026-04-13_378.jpg,LAmetro-D-line-corridor_2026-04-13_378.jpg,34.0626222222222,-118.356802777778
images/LAmetro-D-line-corridor_2026-04-11_043.jpg,LAmetro-D-line-corridor_2026-04-11_043.jpg,34.0665277777778,-118.335708333333
images/LAmetro-D-line-corridor_2026-04-13_393.jpg,LAmetro-D-line-corridor_2026-04-13_393.jpg,34.0624472222222,-118.344161111111
images/LAmetro-D-line-corridor_2026-04-10_536.jpg,LAmetro-D-line-corridor_2026-04-10_536.jpg,34.0616333333333,-118.323105555556
images/LAmetro-D-line-corridor_2026-04-10_522.jpg,LAmetro-D-line-corridor_2026-04-10_522.jpg,34.053325,-118.31015
images/LAmetro-D-line-corridor_2026-04-13_387.jpg,LAmetro-D-line-corridor_2026-04-13_387.jpg,34.0624361111111,-118.346702777778
images/LAmetro-D-line-corridor_2026-03-24_132.jpg,LAmetro-D-line-corridor_2026-03-24_132.jpg,34.0631166666667,-118.362411111111
images/LAmetro-D-line-corridor_2026-04-10_734.jpg,LAmetro-D-line-corridor_2026-04-10_734.jpg,34.0671833333333,-118.391594444444
images/LAmetro-D-line-corridor_2026-03-14_175.jpg,LAmetro-D-line-corridor_2026-03-14_175.jpg,34.0665277777778,-118.381691666667
images/LAmetro-D-line-corridor_2026-03-14_161.jpg,LAmetro-D-line-corridor_2026-03-14_161.jpg,34.0619555555556,-118.329855555556
images/LAmetro-D-line-corridor_2026-04-10_720.jpg,LAmetro-D-line-corridor_2026-04-10_720.jpg,34.0671416666667,-118.390327777778
images/LAmetro-D-line-corridor_2026-04-10_708.jpg,LAmetro-D-line-corridor_2026-04-10_708.jpg,34.0480888888889,-118.330566666667
